country,year,sex,age,suicides_no,suicides/100k pop,generation
Costa Rica,2013,male,55-74 years,49,15.79,Boomers
Costa Rica,2013,male,35-54 years,82,13.49,Generation X
Costa Rica,2013,male,15-24 years,48,11.47,Millenials
Costa Rica,2013,female,25-34 years,11,2.85,Millenials
Costa Rica,2013,female,35-54 years,13,2.1,Generation X
Costa Rica,2013,female,15-24 years,8,1.99,Millenials
Costa Rica,2013,male,5-14 years,6,1.61,Generation Z
Costa Rica,2013,female,55-74 years,5,1.53,Boomers
Costa Rica,2013,female,75+ years,1,1.18,Silent
Costa Rica,2013,female,5-14 years,1,0.28,Generation Z
Costa Rica,2014,male,55-74 years,46,14.2,Boomers
Costa Rica,2014,male,35-54 years,76,12.32,Generation X
Costa Rica,2014,male,25-34 years,49,12.19,Millenials
Costa Rica,2014,male,15-24 years,43,10.33,Millenials
Costa Rica,2014,male,75+ years,6,8.61,Silent
Costa Rica,2014,female,25-34 years,12,3.06,Millenials
Costa Rica,2014,female,15-24 years,12,3.0,Millenials
Costa Rica,2014,female,75+ years,2,2.26,Silent
Costa Rica,2014,female,35-54 years,11,1.75,Generation X
Costa Rica,2014,female,55-74 years,5,1.47,Boomers
Costa Rica,2014,female,5-14 years,3,0.85,Generation Z
Costa Rica,2014,male,5-14 years,3,0.81,Generation Z
Croatia,2000,male,75+ years,77,104.05,G.I. Generation
Croatia,2000,male,55-74 years,229,60.37,Silent
Croatia,2000,male,35-54 years,249,43.51,Boomers
Croatia,2000,female,75+ years,50,34.58,G.I. Generation
Croatia,2000,male,25-34 years,77,23.13,Generation X
Croatia,2000,female,55-74 years,99,19.54,Silent
Croatia,2000,male,15-24 years,57,18.83,Generation X
Croatia,2000,female,35-54 years,64,11.04,Boomers
Croatia,2000,female,25-34 years,12,3.65,Generation X
Croatia,2000,female,15-24 years,9,3.08,Generation X
Croatia,2000,male,5-14 years,3,0.97,Millenials
Croatia,2000,female,5-14 years,0,0.0,Millenials
Croatia,2001,male,75+ years,67,92.08,Silent
Croatia,2001,male,55-74 years,228,54.07,Silent
Croatia,2001,male,35-54 years,231,36.01,Boomers
Croatia,2001,female,75+ years,41,25.01,Silent
Croatia,2001,male,25-34 years,72,24.28,Generation X
Croatia,2001,female,55-74 years,101,19.17,Silent
Croatia,2001,male,15-24 years,55,17.83,Millenials
Croatia,2001,female,35-54 years,56,8.72,Boomers
Croatia,2001,female,25-34 years,17,5.8,Generation X
Croatia,2001,female,15-24 years,9,3.04,Millenials
Croatia,2001,male,5-14 years,3,1.13,Millenials
Croatia,2001,female,5-14 years,1,0.4,Millenials
Croatia,2002,male,75+ years,84,107.97,Silent
Croatia,2002,male,55-74 years,226,52.93,Silent
Croatia,2002,female,75+ years,54,31.29,Silent
Croatia,2002,male,35-54 years,199,30.73,Boomers
Croatia,2002,male,25-34 years,82,27.56,Generation X
Croatia,2002,male,15-24 years,53,17.19,Millenials
Croatia,2002,female,55-74 years,88,16.6,Silent
Croatia,2002,female,35-54 years,54,8.31,Boomers
Croatia,2002,female,25-34 years,21,7.15,Generation X
Croatia,2002,female,15-24 years,13,4.39,Millenials
Croatia,2002,female,5-14 years,0,0.0,Millenials
Croatia,2002,male,5-14 years,0,0.0,Millenials
Croatia,2003,male,75+ years,80,97.56,Silent
Croatia,2003,male,55-74 years,239,55.65,Silent
Croatia,2003,male,35-54 years,227,35.04,Boomers
Croatia,2003,male,25-34 years,66,22.07,Generation X
Croatia,2003,female,75+ years,37,20.75,Silent
Croatia,2003,male,15-24 years,57,18.63,Millenials
Croatia,2003,female,55-74 years,89,16.76,Silent
Croatia,2003,female,35-54 years,47,7.22,Boomers
Croatia,2003,female,25-34 years,10,3.4,Generation X
Croatia,2003,female,15-24 years,9,3.07,Millenials
Croatia,2003,male,5-14 years,3,1.14,Millenials
Croatia,2003,female,5-14 years,1,0.4,Millenials
Croatia,2004,male,75+ years,111,125.28,Silent
Croatia,2004,male,55-74 years,227,52.46,Silent
Croatia,2004,male,35-54 years,214,33.21,Boomers
Croatia,2004,female,75+ years,43,23.17,Silent
Croatia,2004,male,25-34 years,59,19.52,Generation X
Croatia,2004,female,55-74 years,87,16.36,Silent
Croatia,2004,male,15-24 years,31,10.26,Millenials
Croatia,2004,female,35-54 years,64,9.87,Boomers
Croatia,2004,female,25-34 years,17,5.73,Generation X
Croatia,2004,female,15-24 years,14,4.82,Millenials
Croatia,2004,male,5-14 years,3,1.16,Millenials
Croatia,2004,female,5-14 years,1,0.4,Millenials
Croatia,2005,male,75+ years,78,85.1,Silent
Croatia,2005,male,55-74 years,247,56.55,Silent
Croatia,2005,male,35-54 years,227,35.28,Boomers
Croatia,2005,female,75+ years,45,23.61,Silent
Croatia,2005,male,25-34 years,58,18.95,Generation X
Croatia,2005,female,55-74 years,76,14.22,Silent
Croatia,2005,male,15-24 years,39,13.09,Millenials
Croatia,2005,female,35-54 years,68,10.5,Boomers
Croatia,2005,female,25-34 years,25,8.35,Generation X
Croatia,2005,female,15-24 years,9,3.14,Millenials
Croatia,2005,male,5-14 years,2,0.78,Millenials
Croatia,2005,female,5-14 years,0,0.0,Millenials
Croatia,2006,male,75+ years,79,81.48,Silent
Croatia,2006,male,55-74 years,178,40.41,Silent
Croatia,2006,male,35-54 years,207,32.36,Boomers
Croatia,2006,female,75+ years,48,24.26,Silent
Croatia,2006,male,25-34 years,58,18.7,Generation X
Croatia,2006,female,55-74 years,90,16.85,Silent
Croatia,2006,male,15-24 years,49,16.67,Millenials
Croatia,2006,female,35-54 years,67,10.4,Boomers
Croatia,2006,female,15-24 years,11,3.9,Millenials
Croatia,2006,female,25-34 years,6,1.98,Generation X
Croatia,2006,male,5-14 years,2,0.79,Millenials
Croatia,2006,female,5-14 years,1,0.42,Millenials
Croatia,2007,male,75+ years,85,83.61,Silent
Croatia,2007,male,55-74 years,206,46.4,Silent
Croatia,2007,male,35-54 years,198,31.05,Boomers
Croatia,2007,female,75+ years,45,21.99,Silent
Croatia,2007,male,25-34 years,52,16.66,Generation X
Croatia,2007,female,55-74 years,84,15.74,Silent
Croatia,2007,male,15-24 years,34,11.75,Millenials
Croatia,2007,female,35-54 years,45,7.0,Boomers
Croatia,2007,female,15-24 years,11,3.97,Millenials
Croatia,2007,female,25-34 years,11,3.62,Generation X
Croatia,2007,female,5-14 years,2,0.85,Generation Z
Croatia,2007,male,5-14 years,2,0.81,Generation Z
Croatia,2008,male,75+ years,115,108.98,Silent
Croatia,2008,male,55-74 years,200,44.39,Silent
Croatia,2008,male,35-54 years,202,31.91,Boomers
Croatia,2008,female,75+ years,48,22.79,Silent
Croatia,2008,male,25-34 years,49,15.6,Generation X
Croatia,2008,male,15-24 years,40,14.04,Millenials
Croatia,2008,female,55-74 years,72,13.42,Silent
Croatia,2008,female,35-54 years,47,7.37,Boomers
Croatia,2008,female,25-34 years,9,2.95,Generation X
Croatia,2008,female,15-24 years,7,2.57,Millenials
Croatia,2008,male,5-14 years,3,1.24,Generation Z
Croatia,2008,female,5-14 years,1,0.43,Generation Z
Croatia,2009,male,75+ years,107,97.18,Silent
Croatia,2009,male,55-74 years,199,43.72,Silent
Croatia,2009,male,35-54 years,220,35.0,Boomers
Croatia,2009,female,75+ years,53,24.47,Silent
Croatia,2009,male,15-24 years,45,16.15,Millenials
Croatia,2009,male,25-34 years,44,13.92,Generation X
Croatia,2009,female,55-74 years,63,11.71,Silent
Croatia,2009,female,35-54 years,45,7.09,Boomers
Croatia,2009,female,25-34 years,7,2.29,Generation X
Croatia,2009,female,15-24 years,4,1.5,Millenials
Croatia,2009,male,5-14 years,3,1.26,Generation Z
Croatia,2009,female,5-14 years,0,0.0,Generation Z
Croatia,2010,male,75+ years,99,86.69,Silent
Croatia,2010,male,55-74 years,215,46.55,Silent
Croatia,2010,male,35-54 years,186,29.9,Generation X
Croatia,2010,female,75+ years,46,20.75,Silent
Croatia,2010,male,15-24 years,40,14.66,Millenials
Croatia,2010,male,25-34 years,44,13.9,Generation X
Croatia,2010,female,55-74 years,75,13.84,Silent
Croatia,2010,female,35-54 years,50,7.97,Generation X
Croatia,2010,female,15-24 years,13,4.97,Millenials
Croatia,2010,female,25-34 years,7,2.29,Generation X
Croatia,2010,female,5-14 years,1,0.45,Generation Z
Croatia,2010,male,5-14 years,0,0.0,Generation Z
Croatia,2011,male,75+ years,95,80.49,Silent
Croatia,2011,male,55-74 years,188,40.24,Boomers
Croatia,2011,male,35-54 years,148,24.0,Generation X
Croatia,2011,male,25-34 years,63,20.04,Millenials
Croatia,2011,female,75+ years,43,19.03,Silent
Croatia,2011,female,55-74 years,68,12.47,Boomers
Croatia,2011,male,15-24 years,24,8.9,Millenials
Croatia,2011,female,35-54 years,52,8.36,Generation X
Croatia,2011,female,25-34 years,11,3.62,Millenials
Croatia,2011,female,15-24 years,8,3.09,Millenials
Croatia,2011,male,5-14 years,2,0.87,Generation Z
Croatia,2011,female,5-14 years,0,0.0,Generation Z
Croatia,2012,male,75+ years,99,80.75,Silent
Croatia,2012,male,55-74 years,207,44.46,Boomers
Croatia,2012,male,35-54 years,201,34.01,Generation X
Croatia,2012,female,75+ years,46,19.81,Silent
Croatia,2012,male,25-34 years,51,17.33,Millenials
Croatia,2012,male,15-24 years,35,13.63,Millenials
Croatia,2012,female,55-74 years,73,13.47,Boomers
Croatia,2012,female,35-54 years,42,7.07,Generation X
Croatia,2012,female,25-34 years,13,4.59,Millenials
Croatia,2012,female,15-24 years,5,2.04,Millenials
Croatia,2012,male,5-14 years,3,1.37,Generation Z
Croatia,2012,female,5-14 years,1,0.48,Generation Z
Croatia,2013,male,75+ years,85,67.38,Silent
Croatia,2013,male,55-74 years,174,37.09,Boomers
Croatia,2013,male,35-54 years,186,31.66,Generation X
Croatia,2013,male,25-34 years,59,20.22,Millenials
Croatia,2013,male,15-24 years,41,16.1,Millenials
Croatia,2013,female,75+ years,35,14.76,Silent
Croatia,2013,female,55-74 years,48,8.82,Boomers
Croatia,2013,female,35-54 years,48,8.14,Generation X
Croatia,2013,female,25-34 years,9,3.2,Millenials
Croatia,2013,female,15-24 years,6,2.47,Millenials
Croatia,2013,male,5-14 years,1,0.46,Generation Z
Croatia,2013,female,5-14 years,0,0.0,Generation Z
Croatia,2014,male,75+ years,97,75.07,Silent
Croatia,2014,male,55-74 years,193,40.73,Boomers
Croatia,2014,male,35-54 years,167,28.65,Generation X
Croatia,2014,female,75+ years,42,17.44,Silent
Croatia,2014,male,15-24 years,37,14.71,Millenials
Croatia,2014,male,25-34 years,42,14.62,Millenials
Croatia,2014,female,55-74 years,71,12.97,Boomers
Croatia,2014,female,35-54 years,49,8.39,Generation X
Croatia,2014,female,15-24 years,12,5.0,Millenials
Croatia,2014,female,25-34 years,11,3.97,Millenials
Croatia,2014,female,5-14 years,1,0.49,Generation Z
Croatia,2014,male,5-14 years,0,0.0,Generation Z
Croatia,2015,male,75+ years,104,78.85,Silent
Croatia,2015,male,55-74 years,207,43.43,Boomers
Croatia,2015,male,35-54 years,155,26.94,Generation X
Croatia,2015,female,75+ years,56,23.01,Silent
Croatia,2015,male,25-34 years,41,14.63,Millenials
Croatia,2015,male,15-24 years,34,13.73,Millenials
Croatia,2015,female,55-74 years,75,13.66,Boomers
Croatia,2015,female,35-54 years,51,8.85,Generation X
Croatia,2015,female,25-34 years,7,2.58,Millenials
Croatia,2015,female,15-24 years,6,2.54,Millenials
Croatia,2015,female,5-14 years,2,0.99,Generation Z
Croatia,2015,male,5-14 years,1,0.47,Generation Z
Cuba,2000,male,75+ years,204,98.28,G.I. Generation
Cuba,2000,male,55-74 years,318,41.34,Silent
Cuba,2000,male,35-54 years,432,28.16,Boomers
Cuba,2000,male,25-34 years,248,22.81,Generation X
Cuba,2000,female,75+ years,55,20.79,G.I. Generation
Cuba,2000,female,55-74 years,147,18.35,Silent
Cuba,2000,male,15-24 years,104,13.84,Generation X
Cuba,2000,female,35-54 years,175,11.56,Boomers
Cuba,2000,female,25-34 years,104,9.82,Generation X
Cuba,2000,female,15-24 years,51,6.98,Generation X
Cuba,2000,male,5-14 years,4,0.47,Millenials
Cuba,2000,female,5-14 years,3,0.37,Millenials
Cuba,2001,male,75+ years,192,90.6,Silent
Cuba,2001,male,55-74 years,333,42.52,Silent
Cuba,2001,male,35-54 years,385,24.31,Boomers
Cuba,2001,male,25-34 years,212,20.11,Generation X
Cuba,2001,female,55-74 years,133,16.33,Silent
Cuba,2001,female,75+ years,44,16.29,Silent
Cuba,2001,male,15-24 years,76,10.19,Millenials
Cuba,2001,female,35-54 years,147,9.38,Boomers
Cuba,2001,female,25-34 years,74,7.2,Generation X
Cuba,2001,female,15-24 years,48,6.62,Millenials
Cuba,2001,male,5-14 years,5,0.59,Millenials
Cuba,2001,female,5-14 years,3,0.37,Millenials
Cuba,2002,male,75+ years,198,91.65,Silent
Cuba,2002,male,55-74 years,291,36.46,Silent
Cuba,2002,male,35-54 years,400,24.49,Boomers
Cuba,2002,female,75+ years,63,22.86,Silent
Cuba,2002,male,25-34 years,189,18.62,Generation X
Cuba,2002,female,55-74 years,120,14.49,Silent
Cuba,2002,female,35-54 years,160,9.89,Boomers
Cuba,2002,male,15-24 years,68,9.01,Millenials
Cuba,2002,female,25-34 years,84,8.49,Generation X
Cuba,2002,female,15-24 years,29,3.96,Millenials
Cuba,2002,female,5-14 years,3,0.38,Millenials
Cuba,2002,male,5-14 years,1,0.12,Millenials
Cuba,2003,male,75+ years,194,88.22,Silent
Cuba,2003,male,55-74 years,289,35.48,Silent
Cuba,2003,male,35-54 years,404,24.03,Boomers
Cuba,2003,male,25-34 years,174,17.9,Generation X
Cuba,2003,female,75+ years,45,16.02,Silent
Cuba,2003,female,55-74 years,121,14.34,Silent
Cuba,2003,female,35-54 years,132,7.92,Boomers
Cuba,2003,male,15-24 years,61,7.9,Millenials
Cuba,2003,female,25-34 years,43,4.54,Generation X
Cuba,2003,female,15-24 years,31,4.15,Millenials
Cuba,2003,male,5-14 years,4,0.49,Millenials
Cuba,2003,female,5-14 years,1,0.13,Millenials
Cuba,2004,male,75+ years,187,83.71,Silent
Cuba,2004,male,55-74 years,326,39.13,Silent
Cuba,2004,male,35-54 years,416,24.1,Boomers
Cuba,2004,male,25-34 years,149,16.07,Generation X
Cuba,2004,female,55-74 years,127,14.74,Silent
Cuba,2004,female,75+ years,40,13.98,Silent
Cuba,2004,female,35-54 years,135,7.88,Boomers
Cuba,2004,male,15-24 years,61,7.72,Millenials
Cuba,2004,female,25-34 years,44,4.87,Generation X
Cuba,2004,female,15-24 years,23,3.02,Millenials
Cuba,2004,male,5-14 years,5,0.63,Millenials
Cuba,2004,female,5-14 years,2,0.27,Millenials
Cuba,2005,male,75+ years,191,84.34,Silent
Cuba,2005,male,55-74 years,269,31.49,Silent
Cuba,2005,male,35-54 years,387,21.9,Boomers
Cuba,2005,female,75+ years,47,16.15,Silent
Cuba,2005,male,25-34 years,136,15.42,Generation X
Cuba,2005,female,55-74 years,117,13.26,Silent
Cuba,2005,male,15-24 years,56,6.97,Millenials
Cuba,2005,female,35-54 years,114,6.49,Boomers
Cuba,2005,female,15-24 years,36,4.66,Millenials
Cuba,2005,female,25-34 years,34,3.96,Generation X
Cuba,2005,male,5-14 years,7,0.89,Millenials
Cuba,2005,female,5-14 years,3,0.41,Millenials
Cuba,2006,male,75+ years,205,87.51,Silent
Cuba,2006,male,55-74 years,318,36.33,Silent
Cuba,2006,male,35-54 years,388,21.51,Boomers
Cuba,2006,male,25-34 years,138,16.45,Generation X
Cuba,2006,female,75+ years,39,12.95,Silent
Cuba,2006,female,55-74 years,91,10.07,Silent
Cuba,2006,male,15-24 years,52,6.38,Millenials
Cuba,2006,female,35-54 years,98,5.46,Boomers
Cuba,2006,female,25-34 years,27,3.31,Generation X
Cuba,2006,female,15-24 years,17,2.18,Millenials
Cuba,2006,male,5-14 years,2,0.26,Millenials
Cuba,2006,female,5-14 years,1,0.14,Millenials
Cuba,2007,male,75+ years,186,77.05,Silent
Cuba,2007,male,55-74 years,329,36.57,Silent
Cuba,2007,male,35-54 years,370,20.15,Boomers
Cuba,2007,female,75+ years,49,15.78,Silent
Cuba,2007,male,25-34 years,105,13.2,Generation X
Cuba,2007,female,55-74 years,87,9.36,Silent
Cuba,2007,male,15-24 years,49,5.96,Millenials
Cuba,2007,female,35-54 years,93,5.09,Boomers
Cuba,2007,female,25-34 years,22,2.84,Generation X
Cuba,2007,female,15-24 years,15,1.91,Millenials
Cuba,2007,male,5-14 years,2,0.27,Generation Z
Cuba,2007,female,5-14 years,0,0.0,Generation Z
Cuba,2008,male,75+ years,199,80.16,Silent
Cuba,2008,male,55-74 years,320,34.57,Silent
Cuba,2008,male,35-54 years,407,21.85,Boomers
Cuba,2008,female,55-74 years,130,13.6,Silent
Cuba,2008,male,25-34 years,89,11.77,Generation X
Cuba,2008,female,75+ years,37,11.57,Silent
Cuba,2008,male,15-24 years,51,6.19,Millenials
Cuba,2008,female,35-54 years,99,5.34,Boomers
Cuba,2008,female,15-24 years,24,3.06,Millenials
Cuba,2008,female,25-34 years,18,2.45,Generation X
Cuba,2008,female,5-14 years,2,0.29,Generation Z
Cuba,2008,male,5-14 years,1,0.14,Generation Z
Cuba,2009,male,75+ years,210,82.21,Silent
Cuba,2009,male,55-74 years,318,33.46,Silent
Cuba,2009,male,35-54 years,428,22.71,Boomers
Cuba,2009,male,25-34 years,122,16.79,Generation X
Cuba,2009,female,75+ years,44,13.35,Silent
Cuba,2009,female,55-74 years,131,13.34,Silent
Cuba,2009,male,15-24 years,62,7.54,Millenials
Cuba,2009,female,35-54 years,123,6.55,Boomers
Cuba,2009,female,25-34 years,23,3.26,Generation X
Cuba,2009,female,15-24 years,12,1.54,Millenials
Cuba,2009,female,5-14 years,3,0.44,Generation Z
Cuba,2009,male,5-14 years,1,0.14,Generation Z
Cuba,2010,male,75+ years,206,78.23,Silent
Cuba,2010,male,55-74 years,374,38.45,Silent
Cuba,2010,male,35-54 years,476,25.05,Generation X
Cuba,2010,male,25-34 years,102,14.36,Generation X
Cuba,2010,female,55-74 years,142,14.12,Silent
Cuba,2010,female,75+ years,40,11.75,Silent
Cuba,2010,male,15-24 years,67,8.2,Millenials
Cuba,2010,female,35-54 years,105,5.54,Generation X
Cuba,2010,female,25-34 years,17,2.47,Generation X
Cuba,2010,female,15-24 years,18,2.33,Millenials
Cuba,2010,female,5-14 years,7,1.06,Generation Z
Cuba,2010,male,5-14 years,4,0.57,Generation Z
Cuba,2011,male,75+ years,236,86.34,Silent
Cuba,2011,male,55-74 years,345,34.92,Boomers
Cuba,2011,male,35-54 years,441,23.09,Generation X
Cuba,2011,male,25-34 years,113,15.97,Millenials
Cuba,2011,female,75+ years,50,14.2,Silent
Cuba,2011,female,55-74 years,123,12.03,Boomers
Cuba,2011,male,15-24 years,75,9.27,Millenials
Cuba,2011,female,35-54 years,106,5.57,Generation X
Cuba,2011,female,25-34 years,20,2.91,Millenials
Cuba,2011,female,15-24 years,13,1.71,Millenials
Cuba,2011,male,5-14 years,4,0.58,Generation Z
Cuba,2011,female,5-14 years,3,0.46,Generation Z
Cuba,2012,male,75+ years,245,86.45,Silent
Cuba,2012,male,55-74 years,357,35.68,Boomers
Cuba,2012,male,35-54 years,412,21.53,Generation X
Cuba,2012,male,25-34 years,108,15.03,Millenials
Cuba,2012,female,75+ years,52,14.28,Silent
Cuba,2012,female,55-74 years,107,10.31,Boomers
Cuba,2012,male,15-24 years,71,8.93,Millenials
Cuba,2012,female,35-54 years,94,4.93,Generation X
Cuba,2012,female,15-24 years,25,3.35,Millenials
Cuba,2012,female,25-34 years,16,2.3,Millenials
Cuba,2012,male,5-14 years,6,0.89,Generation Z
Cuba,2012,female,5-14 years,2,0.32,Generation Z
Cuba,2013,male,75+ years,216,73.62,Silent
Cuba,2013,male,55-74 years,401,39.54,Boomers
Cuba,2013,male,35-54 years,436,22.81,Generation X
Cuba,2013,female,75+ years,49,13.02,Silent
Cuba,2013,male,25-34 years,96,13.01,Millenials
Cuba,2013,female,55-74 years,111,10.54,Boomers
Cuba,2013,male,15-24 years,47,6.04,Millenials
Cuba,2013,female,35-54 years,94,4.94,Generation X
Cuba,2013,female,25-34 years,20,2.8,Millenials
Cuba,2013,female,15-24 years,20,2.74,Millenials
Cuba,2013,male,5-14 years,5,0.76,Generation Z
Cuba,2013,female,5-14 years,4,0.64,Generation Z
Cuba,2014,male,75+ years,221,72.91,Silent
Cuba,2014,male,55-74 years,348,33.64,Boomers
Cuba,2014,male,35-54 years,409,21.53,Generation X
Cuba,2014,female,75+ years,51,13.13,Silent
